Fred,yelping_since: 2012 04 || votes:  funny 8 useful 55 cool 16  || name: Fred || type: user || compliments:  note 4 plain 2 funny 1 cool 2  || fans: 3 || average_stars: 3 85 || review_count: 88 ||
Brian,yelping_since: 2012 04 || votes:  funny 17 useful 27 cool 5  || name: Brian || type: user || compliments:  note 1 plain 1 hot 1 writer 1 funny 1  || fans: 0 || average_stars: 3 8 || review_count: 10 ||
Melissa,yelping_since: 2012 04 || votes:  funny 9 useful 48 cool 15  || name: Melissa || type: user || compliments:  funny 2 plain 3 writer 1 note 2 photos 1 more 1  || fans: 2 || average_stars: 3 91 || review_count: 150 ||
Suzette,yelping_since: 2012 06 || votes:  funny 5 useful 4 cool 1  || name: Suzette || type: user || fans: 0 || average_stars: 4 14 || review_count: 7 ||
Tiffany,yelping_since: 2012 07 || votes:  funny 0 useful 1 cool 0  || name: Tiffany || type: user || fans: 0 || average_stars: 4 8 || review_count: 6 ||
Tim,yelping_since: 2012 07 || votes:  funny 0 useful 9 cool 1  || name: Tim || type: user || fans: 0 || average_stars: 4 25 || review_count: 4 ||
Peter,yelping_since: 2012 09 || votes:  funny 0 useful 0 cool 0  || name: Peter || type: user || fans: 0 || average_stars: 5 0 || review_count: 4 ||
Terminator,yelping_since: 2012 10 || votes:  funny 29 useful 66 cool 13  || name: Terminator || type: user || compliments:  funny 2  || fans: 0 || average_stars: 1 69 || review_count: 48 ||
Danny,yelping_since: 2012 10 || votes:  funny 0 useful 1 cool 1  || name: Danny || type: user || compliments:  plain 2  || fans: 0 || average_stars: 4 5 || review_count: 8 ||
Alycia,yelping_since: 2012 11 || votes:  funny 1 useful 1 cool 1  || name: Alycia || type: user || compliments:  note 1  || fans: 0 || average_stars: 4 33 || review_count: 4 ||
Lauren,yelping_since: 2012 11 || votes:  funny 4 useful 0 cool 0  || name: Lauren || type: user || fans: 0 || average_stars: 4 33 || review_count: 3 ||
Amrita,yelping_since: 2013 01 || votes:  funny 7 useful 14 cool 6  || name: Amrita || type: user || fans: 0 || average_stars: 3 66 || review_count: 32 ||
Shawn,yelping_since: 2013 01 || votes:  funny 0 useful 4 cool 1  || name: Shawn || type: user || fans: 0 || average_stars: 4 2 || review_count: 4 ||
Brian,yelping_since: 2013 02 || votes:  funny 1 useful 5 cool 0  || name: Brian || type: user || fans: 0 || average_stars: 2 0 || review_count: 5 ||
Eve,yelping_since: 2013 03 || votes:  funny 0 useful 0 cool 0  || name: Eve || type: user || fans: 0 || average_stars: 5 0 || review_count: 2 ||
Mike,yelping_since: 2013 06 || votes:  funny 0 useful 0 cool 0  || name: Mike || type: user || fans: 0 || average_stars: 2 0 || review_count: 1 ||
Danny,yelping_since: 2013 07 || votes:  funny 0 useful 1 cool 0  || name: Danny || type: user || fans: 0 || average_stars: 2 0 || review_count: 1 ||
Tracy,yelping_since: 2013 07 || votes:  funny 1 useful 29 cool 7  || name: Tracy || type: user || fans: 0 || average_stars: 4 28 || review_count: 36 ||
Paul,yelping_since: 2013 11 || votes:  funny 0 useful 0 cool 0  || name: Paul || type: user || fans: 0 || average_stars: 5 0 || review_count: 1 ||
Sara,yelping_since: 2014 01 || votes:  funny 1 useful 6 cool 2  || name: Sara || type: user || fans: 0 || average_stars: 3 89 || review_count: 9 ||
Dean,yelping_since: 2014 01 || votes:  funny 0 useful 2 cool 0  || name: Dean || type: user || fans: 0 || average_stars: 3 33 || review_count: 6 ||
Courtney,yelping_since: 2014 01 || votes:  funny 2 useful 10 cool 4  || name: Courtney || type: user || fans: 1 || average_stars: 4 07 || review_count: 45 ||
Kelleen,yelping_since: 2014 01 || votes:  funny 1 useful 2 cool 4  || name: Kelleen || type: user || fans: 0 || average_stars: 3 71 || review_count: 15 || 
